时间,开盘,收盘,最高,最低,成交量,成交额,均价
2026-01-15 09:30:00,0.0,19.19,19.19,19.19,57882,111075558.0,19.19
2026-01-15 09:31:00,0.0,18.13,19.0,18.1,84211,156975778.0,18.865
2026-01-15 09:32:00,0.0,18.4,18.4,17.77,54860,98768130.0,18.625
2026-01-15 09:33:00,0.0,19.6,19.65,18.48,41714,79590725.0,18.704
2026-01-15 09:34:00,0.0,20.18,20.18,19.66,69893,138791613.0,18.966
2026-01-15 09:35:00,0.0,19.77,20.5,19.71,47504,96020852.0,19.132
2026-01-15 09:36:00,0.0,20.26,20.29,19.79,26806,53842525.0,19.199
2026-01-15 09:37:00,0.0,19.92,20.28,19.9,25127,50739341.0,19.26
2026-01-15 09:38:00,0.0,20.23,20.23,19.9,17258,34735167.0,19.295
2026-01-15 09:39:00,0.0,19.7,20.23,19.62,24573,49072628.0,19.332
2026-01-15 09:40:00,0.0,19.2,19.62,19.2,17943,34868681.0,19.336
2026-01-15 09:41:00,0.0,19.6,19.61,19.1,13724,26425135.0,19.334
2026-01-15 09:42:00,0.0,19.61,19.77,19.58,17793,34956203.0,19.345
2026-01-15 09:43:00,0.0,19.74,19.8,19.6,8289,16355822.0,19.351
2026-01-15 09:44:00,0.0,19.41,19.75,19.41,11829,23166249.0,19.357
2026-01-15 09:45:00,0.0,19.32,19.4,19.32,11276,21799237.0,19.356
2026-01-15 09:46:00,0.0,19.5,19.5,19.32,6856,13283994.0,19.356
2026-01-15 09:47:00,0.0,19.51,19.57,19.49,6908,13494086.0,19.359
2026-01-15 09:48:00,0.0,19.61,19.61,19.51,5011,9795315.0,19.36
2026-01-15 09:49:00,0.0,19.85,19.85,19.6,5433,10718070.0,19.364
2026-01-15 09:50:00,0.0,20.14,20.14,19.85,10370,20742235.0,19.376
2026-01-15 09:51:00,0.0,19.77,20.15,19.77,10582,21135483.0,19.387
2026-01-15 09:52:00,0.0,19.78,19.81,19.75,4282,8468226.0,19.389
2026-01-15 09:53:00,0.0,19.89,19.9,19.79,4978,9874025.0,19.393
2026-01-15 09:54:00,0.0,19.8,19.94,19.8,8208,16274791.0,19.399
2026-01-15 09:55:00,0.0,19.6,19.73,19.6,3695,7269724.0,19.401
2026-01-15 09:56:00,0.0,19.74,19.74,19.57,4100,8042131.0,19.402
2026-01-15 09:57:00,0.0,19.83,19.85,19.74,3114,6172444.0,19.405
2026-01-15 09:58:00,0.0,19.75,19.83,19.75,5812,11511356.0,19.408
2026-01-15 09:59:00,0.0,19.67,19.74,19.67,2528,4981986.0,19.41
2026-01-15 10:00:00,0.0,19.65,19.68,19.63,3520,6918194.0,19.411
2026-01-15 10:01:00,0.0,19.42,19.61,19.41,4576,8925118.0,19.412
2026-01-15 10:02:00,0.0,19.49,19.49,19.37,4570,8878821.0,19.412
2026-01-15 10:03:00,0.0,19.35,19.49,19.35,6054,11760152.0,19.412
2026-01-15 10:04:00,0.0,18.93,19.36,18.93,13665,26109506.0,19.405
2026-01-15 10:05:00,0.0,19.09,19.09,18.7,10231,19264242.0,19.396
2026-01-15 10:06:00,0.0,19.0,19.14,18.96,8005,15274771.0,19.393
2026-01-15 10:07:00,0.0,18.73,18.96,18.73,8914,16760217.0,19.385
2026-01-15 10:08:00,0.0,18.23,18.71,18.21,15364,28364849.0,19.364
2026-01-15 10:09:00,0.0,18.79,18.79,18.17,14545,26732953.0,19.344
2026-01-15 10:10:00,0.0,18.66,18.99,18.66,10762,20324730.0,19.337
2026-01-15 10:11:00,0.0,18.75,18.75,18.6,8759,16328035.0,19.328
2026-01-15 10:12:00,0.0,19.0,19.0,18.75,4154,7844527.0,19.326
2026-01-15 10:13:00,0.0,18.68,19.08,18.68,6772,12808279.0,19.322
