时间,开盘,收盘,最高,最低,成交量,成交额,均价
2026-01-19 09:30:00,9.61,9.61,9.61,9.61,200632,192807352.0,9.61
2026-01-19 09:31:00,9.61,9.61,9.61,9.61,92068,88477348.0,9.61
2026-01-19 09:32:00,9.61,9.61,9.61,9.61,15175,14583175.0,9.61
2026-01-19 09:33:00,9.61,9.61,9.61,9.61,10391,9985751.0,9.61
2026-01-19 09:34:00,9.61,9.61,9.61,9.61,7937,7627457.0,9.61
2026-01-19 09:35:00,9.61,9.61,9.61,9.61,8572,8237692.0,9.61
2026-01-19 09:36:00,9.61,9.61,9.61,9.61,6195,5953395.0,9.61
2026-01-19 09:37:00,9.61,9.61,9.61,9.61,7140,6861540.0,9.61
2026-01-19 09:38:00,9.61,9.61,9.61,9.61,10653,10237533.0,9.61
2026-01-19 09:39:00,9.61,9.61,9.61,9.61,6020,5785220.0,9.61
2026-01-19 09:40:00,9.61,9.61,9.61,9.61,5261,5055821.0,9.61
2026-01-19 09:41:00,9.61,9.61,9.61,9.61,3970,3815170.0,9.61
2026-01-19 09:42:00,9.61,9.61,9.61,9.61,5585,5367185.0,9.61
2026-01-19 09:43:00,9.61,9.61,9.61,9.61,4440,4266840.0,9.61
2026-01-19 09:44:00,9.61,9.61,9.61,9.61,5582,5364302.0,9.61
2026-01-19 09:45:00,9.61,9.61,9.61,9.61,8705,8365505.0,9.61
2026-01-19 09:46:00,9.61,9.61,9.61,9.61,8535,8202135.0,9.61
2026-01-19 09:47:00,9.61,9.61,9.61,9.61,24811,23843371.0,9.61
2026-01-19 09:48:00,9.61,9.61,9.61,9.61,16334,15696974.0,9.61
2026-01-19 09:49:00,9.61,9.61,9.61,9.61,11115,10681515.0,9.61
2026-01-19 09:50:00,9.61,9.61,9.61,9.61,8386,8058946.0,9.61
2026-01-19 09:51:00,9.61,9.61,9.61,9.61,6247,6003367.0,9.61
2026-01-19 09:52:00,9.61,9.61,9.61,9.61,6139,5899579.0,9.61
2026-01-19 09:53:00,9.61,9.61,9.61,9.61,21473,20635553.0,9.61
2026-01-19 09:54:00,9.61,9.61,9.61,9.61,15595,14986795.0,9.61
2026-01-19 09:55:00,9.61,9.61,9.61,9.61,30152,28976072.0,9.61
2026-01-19 09:56:00,9.61,9.61,9.61,9.61,61310,58918910.0,9.61
2026-01-19 09:57:00,9.61,9.61,9.61,9.61,73049,70200089.0,9.61
2026-01-19 09:58:00,9.61,9.61,9.61,9.61,61315,58923715.0,9.61
2026-01-19 09:59:00,9.61,9.61,9.61,9.61,67414,64784854.0,9.61
2026-01-19 10:00:00,9.61,9.61,9.61,9.61,304503,292627376.0,9.61
2026-01-19 10:01:00,9.61,9.61,9.61,9.61,250605,240831405.0,9.61
2026-01-19 10:02:00,9.61,9.61,9.61,9.61,288098,276862176.0,9.61
2026-01-19 10:03:00,9.61,9.61,9.61,9.61,381774,366884816.0,9.61
2026-01-19 10:04:00,9.61,9.79,9.87,9.61,2533163,2437923728.0,9.618
2026-01-19 10:05:00,9.79,9.74,9.81,9.61,802255,780270272.0,9.634
2026-01-19 10:06:00,9.77,9.85,9.94,9.74,647025,637229840.0,9.657
2026-01-19 10:07:00,9.85,9.99,10.0,9.85,488570,485120400.0,9.678
2026-01-19 10:08:00,9.99,9.9,10.05,9.9,495630,494828016.0,9.699
2026-01-19 10:09:00,9.89,9.67,9.89,9.65,334811,326747120.0,9.702
2026-01-19 10:10:00,9.66,9.87,9.87,9.66,343411,334804336.0,9.704
2026-01-19 10:11:00,9.88,9.77,9.88,9.75,251915,247036515.0,9.707
2026-01-19 10:12:00,9.76,9.78,9.78,9.76,157682,154098807.0,9.709
2026-01-19 10:13:00,9.78,9.76,9.78,9.76,156460,152877579.0,9.71
2026-01-19 10:14:00,9.75,9.75,9.76,9.72,163273,158907613.0,9.71
