时间,开盘,收盘,最高,最低,成交量,成交额,均价
2026-01-19 09:30:00,3.25,3.25,3.25,3.25,241593,78517725.0,3.25
2026-01-19 09:31:00,3.25,3.25,3.32,3.25,223667,72883150.0,3.254
2026-01-19 09:32:00,3.26,3.25,3.26,3.25,191435,62277646.0,3.254
2026-01-19 09:33:00,3.25,3.25,3.25,3.25,22455,7297875.0,3.254
2026-01-19 09:34:00,3.25,3.25,3.25,3.25,8872,2883400.0,3.254
2026-01-19 09:35:00,3.25,3.25,3.25,3.25,5988,1946100.0,3.254
2026-01-19 09:36:00,3.25,3.25,3.25,3.25,4499,1462175.0,3.254
2026-01-19 09:37:00,3.25,3.25,3.25,3.25,9558,3106350.0,3.254
2026-01-19 09:38:00,3.25,3.25,3.25,3.25,5776,1877200.0,3.254
2026-01-19 09:39:00,3.25,3.25,3.25,3.25,6002,1950650.0,3.254
2026-01-19 09:40:00,3.25,3.25,3.25,3.25,3807,1237275.0,3.254
2026-01-19 09:41:00,3.25,3.25,3.25,3.25,6137,1994525.0,3.254
2026-01-19 09:42:00,3.25,3.25,3.25,3.25,3149,1023425.0,3.253
2026-01-19 09:43:00,3.25,3.25,3.25,3.25,7066,2296450.0,3.253
2026-01-19 09:44:00,3.25,3.25,3.25,3.25,6270,2037750.0,3.253
2026-01-19 09:45:00,3.25,3.25,3.25,3.25,36646,11909950.0,3.253
2026-01-19 09:46:00,3.25,3.34,3.35,3.25,231794,75669693.0,3.256
2026-01-19 09:47:00,3.33,3.34,3.36,3.3,54207,18025618.0,3.259
2026-01-19 09:48:00,3.35,3.31,3.35,3.28,64193,21216034.0,3.262
2026-01-19 09:49:00,3.31,3.31,3.32,3.3,44547,14742779.0,3.264
2026-01-19 09:50:00,3.32,3.35,3.35,3.31,44566,14848293.0,3.266
2026-01-19 09:51:00,3.34,3.35,3.37,3.33,58137,19472874.0,3.27
2026-01-19 09:52:00,3.33,3.31,3.33,3.31,41527,13793597.0,3.272
2026-01-19 09:53:00,3.31,3.34,3.34,3.31,25222,8382280.0,3.273
2026-01-19 09:54:00,3.34,3.33,3.35,3.33,30712,10271447.0,3.274
2026-01-19 09:55:00,3.33,3.33,3.34,3.33,22886,7622935.0,3.275
2026-01-19 09:56:00,3.34,3.35,3.35,3.33,14373,4802904.0,3.276
2026-01-19 09:57:00,3.34,3.34,3.35,3.33,28861,9646078.0,3.277
2026-01-19 09:58:00,3.33,3.31,3.33,3.31,44118,14646234.0,3.278
2026-01-19 09:59:00,3.32,3.32,3.33,3.31,14222,4721558.0,3.279
2026-01-19 10:00:00,3.33,3.33,3.33,3.32,15049,5004209.0,3.279
2026-01-19 10:01:00,3.33,3.31,3.33,3.31,25600,8495926.0,3.28
2026-01-19 10:02:00,3.31,3.32,3.32,3.31,14916,4942531.0,3.28
2026-01-19 10:03:00,3.31,3.32,3.32,3.31,14027,4649440.0,3.281
2026-01-19 10:04:00,3.32,3.31,3.33,3.31,18190,6029139.0,3.281
2026-01-19 10:05:00,3.31,3.3,3.31,3.3,14095,4657058.0,3.281
2026-01-19 10:06:00,3.3,3.29,3.3,3.29,44421,14641406.0,3.282
2026-01-19 10:07:00,3.29,3.27,3.29,3.27,42781,14037056.0,3.282
2026-01-19 10:08:00,3.27,3.26,3.27,3.25,59786,19501884.0,3.281
2026-01-19 10:09:00,3.26,3.28,3.28,3.26,20737,6783588.0,3.281
2026-01-19 10:10:00,3.28,3.31,3.31,3.28,11408,3751808.0,3.281
2026-01-19 10:11:00,3.31,3.3,3.31,3.3,12357,4085853.0,3.281
2026-01-19 10:12:00,3.3,3.3,3.31,3.3,10328,3410233.0,3.281
2026-01-19 10:13:00,3.29,3.28,3.3,3.28,10436,3431135.0,3.281
2026-01-19 10:14:00,3.28,3.29,3.29,3.28,12156,3993715.0,3.281
2026-01-19 10:15:00,3.3,3.28,3.3,3.28,13155,4321432.0,3.281
2026-01-19 10:16:00,3.28,3.28,3.29,3.28,14281,4686775.0,3.281
2026-01-19 10:17:00,3.29,3.29,3.29,3.28,9905,3253426.0,3.281
2026-01-19 10:18:00,3.28,3.28,3.29,3.28,12569,4124945.0,3.281
2026-01-19 10:19:00,3.28,3.28,3.28,3.27,11368,3724965.0,3.281
2026-01-19 10:20:00,3.27,3.27,3.28,3.27,15619,5112940.0,3.281
2026-01-19 10:21:00,3.28,3.28,3.29,3.27,13827,4535444.0,3.281
2026-01-19 10:22:00,3.29,3.28,3.29,3.27,9842,3229978.0,3.281
2026-01-19 10:23:00,3.29,3.31,3.31,3.28,16764,5524351.0,3.281
2026-01-19 10:24:00,3.3,3.3,3.32,3.3,6092,2015180.0,3.281
2026-01-19 10:25:00,3.3,3.31,3.31,3.3,3739,1236241.0,3.281
2026-01-19 10:26:00,3.31,3.31,3.31,3.3,6185,2045545.0,3.281
2026-01-19 10:27:00,3.31,3.3,3.31,3.3,5218,1726511.0,3.282
2026-01-19 10:28:00,3.3,3.3,3.31,3.3,5122,1692688.0,3.282
2026-01-19 10:29:00,3.31,3.31,3.31,3.3,3196,1056199.0,3.282
2026-01-19 10:30:00,3.31,3.31,3.31,3.3,4606,1521827.0,3.282
2026-01-19 10:31:00,3.3,3.3,3.31,3.3,8030,2655611.0,3.282
2026-01-19 10:32:00,3.3,3.31,3.31,3.3,8397,2774685.0,3.282
2026-01-19 10:33:00,3.3,3.26,3.31,3.26,35552,11660156.0,3.282
2026-01-19 10:34:00,3.26,3.27,3.27,3.26,16998,5546410.0,3.282
2026-01-19 10:35:00,3.26,3.26,3.27,3.26,36696,11965485.0,3.281
2026-01-19 10:36:00,3.26,3.26,3.27,3.26,23447,7638400.0,3.281
2026-01-19 10:37:00,3.27,3.27,3.27,3.26,7745,2528587.0,3.281
2026-01-19 10:38:00,3.27,3.28,3.28,3.26,7959,2605015.0,3.281
2026-01-19 10:39:00,3.28,3.27,3.28,3.27,6351,2079084.0,3.281
2026-01-19 10:40:00,3.28,3.27,3.28,3.27,4030,1319801.0,3.281
2026-01-19 10:41:00,3.27,3.27,3.28,3.27,3845,1258732.0,3.281
2026-01-19 10:42:00,3.27,3.27,3.28,3.27,7039,2304299.0,3.281
2026-01-19 10:43:00,3.27,3.26,3.28,3.26,32776,10697017.0,3.281
2026-01-19 10:44:00,3.26,3.26,3.26,3.25,37006,12041100.0,3.28
2026-01-19 10:45:00,3.25,3.26,3.27,3.25,9384,3058644.0,3.28
2026-01-19 10:46:00,3.26,3.26,3.27,3.26,7784,2539619.0,3.28
2026-01-19 10:47:00,3.26,3.28,3.28,3.26,8504,2778489.0,3.28
2026-01-19 10:48:00,3.27,3.28,3.28,3.27,4667,1528881.0,3.28
2026-01-19 10:49:00,3.27,3.27,3.28,3.27,5482,1794620.0,3.28
2026-01-19 10:50:00,3.27,3.27,3.28,3.27,5406,1771017.0,3.28
2026-01-19 10:51:00,3.28,3.27,3.28,3.27,5359,1753964.0,3.28
2026-01-19 10:52:00,3.28,3.27,3.28,3.27,5393,1765513.0,3.28
2026-01-19 10:53:00,3.28,3.27,3.28,3.27,4449,1456535.0,3.28
2026-01-19 10:54:00,3.27,3.27,3.28,3.27,7195,2355710.0,3.28
2026-01-19 10:55:00,3.28,3.27,3.28,3.27,5438,1780788.0,3.28
2026-01-19 10:56:00,3.28,3.28,3.28,3.27,4566,1496563.0,3.28
2026-01-19 10:57:00,3.28,3.27,3.28,3.27,6038,1978465.0,3.28
2026-01-19 10:58:00,3.27,3.28,3.28,3.27,3822,1252648.0,3.28
2026-01-19 10:59:00,3.27,3.27,3.28,3.27,6368,2086308.0,3.28
2026-01-19 11:00:00,3.28,3.28,3.28,3.27,6451,2114680.0,3.28
2026-01-19 11:01:00,3.27,3.28,3.29,3.27,3939,1291967.0,3.28
2026-01-19 11:02:00,3.29,3.29,3.29,3.28,4362,1434768.0,3.28
2026-01-19 11:03:00,3.28,3.3,3.3,3.28,5258,1733448.0,3.28
2026-01-19 11:04:00,3.3,3.32,3.32,3.3,7900,2613388.0,3.28
2026-01-19 11:05:00,3.32,3.33,3.33,3.31,10947,3638495.0,3.28
2026-01-19 11:06:00,3.33,3.35,3.35,3.33,8325,2781156.0,3.28
2026-01-19 11:07:00,3.35,3.33,3.35,3.32,24467,8148691.0,3.281
