时间,开盘,收盘,最高,最低,成交量,成交额,均价
2025-12-17 09:30:00,0.0,30.99,30.99,30.99,9612,29787588.0,30.99
2025-12-17 09:31:00,0.0,30.4,31.1,30.35,39434,121229322.0,30.791
2025-12-17 09:32:00,0.0,30.85,30.85,30.33,24344,74444200.0,30.721
2025-12-17 09:33:00,0.0,31.16,31.18,30.98,41082,127573549.0,30.84
2025-12-17 09:34:00,0.0,31.0,31.31,30.99,19157,59753445.0,30.891
2025-12-17 09:35:00,0.0,31.21,31.24,30.97,16679,51933275.0,30.918
2025-12-17 09:36:00,0.0,31.42,31.49,31.09,27701,86732059.0,30.979
2025-12-17 09:37:00,0.0,31.5,31.55,31.34,21496,67589265.0,31.029
2025-12-17 09:38:00,0.0,31.43,31.48,31.35,12456,39147487.0,31.053
2025-12-17 09:39:00,0.0,31.7,31.75,31.35,20876,65887235.0,31.098
2025-12-17 09:40:00,0.0,31.58,31.77,31.49,10487,33208771.0,31.123
2025-12-17 09:41:00,0.0,31.56,31.58,31.5,8658,27326690.0,31.138
2025-12-17 09:42:00,0.0,31.42,31.75,31.42,10054,31776017.0,31.156
2025-12-17 09:43:00,0.0,31.47,31.51,31.39,5283,16619224.0,31.162
2025-12-17 09:44:00,0.0,31.25,31.5,31.25,6057,19025224.0,31.167
2025-12-17 09:45:00,0.0,31.43,31.43,31.24,5195,16276300.0,31.17
2025-12-17 09:46:00,0.0,31.66,31.67,31.52,11750,37107629.0,31.187
2025-12-17 09:47:00,0.0,31.45,31.65,31.45,6167,19491601.0,31.196
2025-12-17 09:48:00,0.0,31.45,31.56,31.41,4704,14820360.0,31.2
2025-12-17 09:49:00,0.0,31.33,31.42,31.32,4706,14759109.0,31.203
2025-12-17 09:50:00,0.0,31.22,31.32,31.17,4814,15039864.0,31.204
2025-12-17 09:51:00,0.0,31.23,31.28,31.21,4284,13385579.0,31.204
2025-12-17 09:52:00,0.0,31.2,31.24,31.18,3287,10257982.0,31.204
2025-12-17 09:53:00,0.0,31.18,31.23,31.17,2733,8527618.0,31.204
2025-12-17 09:54:00,0.0,31.01,31.19,31.01,5007,15573764.0,31.203
2025-12-17 09:55:00,0.0,31.15,31.15,31.01,6145,19078341.0,31.2
2025-12-17 09:56:00,0.0,31.26,31.3,31.12,2793,8720569.0,31.2
2025-12-17 09:57:00,0.0,31.29,31.29,31.22,3607,11276632.0,31.201
2025-12-17 09:58:00,0.0,31.19,31.31,31.19,1739,5436197.0,31.201
2025-12-17 09:59:00,0.0,31.31,31.31,31.15,3026,9451695.0,31.201
2025-12-17 10:00:00,0.0,31.28,31.29,31.2,1922,6007117.0,31.202
2025-12-17 10:01:00,0.0,31.16,31.29,31.09,3654,11397347.0,31.201
2025-12-17 10:02:00,0.0,31.22,31.22,31.09,3706,11536652.0,31.201
2025-12-17 10:03:00,0.0,31.19,31.28,31.18,1863,5819771.0,31.201
2025-12-17 10:04:00,0.0,31.33,31.33,31.16,4212,13162743.0,31.201
2025-12-17 10:05:00,0.0,31.45,31.57,31.36,9184,28918782.0,31.209
2025-12-17 10:06:00,0.0,31.48,31.59,31.48,8724,27520054.0,31.216
2025-12-17 10:07:00,0.0,31.51,31.52,31.43,3478,10949228.0,31.219
2025-12-17 10:08:00,0.0,31.43,31.59,31.43,4300,13574135.0,31.223
2025-12-17 10:09:00,0.0,31.41,31.42,31.33,2212,6942014.0,31.224
2025-12-17 10:10:00,0.0,31.6,31.6,31.39,3903,12296946.0,31.226
2025-12-17 10:11:00,0.0,31.45,31.6,31.45,3378,10664086.0,31.229
2025-12-17 10:12:00,0.0,31.46,31.51,31.45,2186,6881372.0,31.231
2025-12-17 10:13:00,0.0,31.62,31.63,31.48,6933,21893559.0,31.237
2025-12-17 10:14:00,0.0,31.88,31.88,31.63,14702,46670192.0,31.255
2025-12-17 10:15:00,0.0,31.82,31.89,31.82,5447,17358047.0,31.262
2025-12-17 10:16:00,0.0,31.86,31.9,31.83,4921,15682587.0,31.269
2025-12-17 10:17:00,0.0,31.7,31.87,31.63,3047,9675499.0,31.273
2025-12-17 10:18:00,0.0,31.78,31.78,31.67,1338,4242726.0,31.274
2025-12-17 10:19:00,0.0,31.79,31.81,31.69,2270,7209096.0,31.277
2025-12-17 10:20:00,0.0,31.79,31.83,31.75,2700,8583173.0,31.28
2025-12-17 10:21:00,0.0,31.82,31.84,31.76,3077,9788209.0,31.284
2025-12-17 10:22:00,0.0,31.66,31.83,31.66,3304,10480872.0,31.287
2025-12-17 10:23:00,0.0,31.61,31.73,31.61,1981,6274378.0,31.289
2025-12-17 10:24:00,0.0,31.61,31.64,31.59,1669,5277441.0,31.29
2025-12-17 10:25:00,0.0,31.55,31.63,31.54,1472,4648722.0,31.291
2025-12-17 10:26:00,0.0,31.56,31.56,31.52,1062,3350550.0,31.291
2025-12-17 10:27:00,0.0,31.45,31.59,31.45,1849,5828404.0,31.292
2025-12-17 10:28:00,0.0,31.44,31.47,31.39,1980,6222833.0,31.293
2025-12-17 10:29:00,0.0,31.47,31.47,31.41,1039,3266679.0,31.293
2025-12-17 10:30:00,0.0,31.58,31.58,31.48,2121,6686813.0,31.294
2025-12-17 10:31:00,0.0,31.71,31.77,31.59,2107,6684528.0,31.296
2025-12-17 10:32:00,0.0,31.62,31.72,31.62,964,3052722.0,31.297
2025-12-17 10:33:00,0.0,31.54,31.62,31.53,1189,3753336.0,31.298
2025-12-17 10:34:00,0.0,31.55,31.55,31.5,1222,3851819.0,31.298
2025-12-17 10:35:00,0.0,31.47,31.58,31.47,1040,3279547.0,31.299
2025-12-17 10:36:00,0.0,31.42,31.47,31.42,1033,3247629.0,31.299
2025-12-17 10:37:00,0.0,31.41,31.46,31.41,2043,6420141.0,31.3
2025-12-17 10:38:00,0.0,31.48,31.48,31.41,1081,3397683.0,31.3
2025-12-17 10:39:00,0.0,31.55,31.55,31.48,1091,3439054.0,31.301
2025-12-17 10:40:00,0.0,31.47,31.55,31.47,1762,5553652.0,31.301
2025-12-17 10:41:00,0.0,31.4,31.48,31.37,1942,6098612.0,31.302
2025-12-17 10:42:00,0.0,31.45,31.46,31.38,2761,8666520.0,31.302
2025-12-17 10:43:00,0.0,31.44,31.44,31.43,806,2533285.0,31.303
2025-12-17 10:44:00,0.0,31.54,31.54,31.45,1262,3972872.0,31.303
2025-12-17 10:45:00,0.0,31.6,31.65,31.5,2120,6691289.0,31.304
2025-12-17 10:46:00,0.0,31.63,31.69,31.62,1629,5159451.0,31.305
