时间,开盘,收盘,最高,最低,成交量,成交额,均价
2026-01-19 09:30:00,12.96,12.96,12.96,12.96,79845,103479120.0,12.96
2026-01-19 09:31:00,13.03,13.43,13.45,12.95,139559,183399381.0,13.075
2026-01-19 09:32:00,13.46,13.61,13.73,13.46,162880,221963222.0,13.311
2026-01-19 09:33:00,13.6,13.44,13.6,13.4,146712,197768437.0,13.358
2026-01-19 09:34:00,13.48,13.71,13.71,13.48,140638,191337151.0,13.41
2026-01-19 09:35:00,13.73,13.78,13.79,13.73,147820,203132243.0,13.47
2026-01-19 09:36:00,13.79,14.03,14.04,13.79,156493,217925629.0,13.543
2026-01-19 09:37:00,14.05,14.23,14.25,14.02,191717,270187776.0,13.633
2026-01-19 09:38:00,14.24,14.16,14.28,14.16,216842,307795168.0,13.721
2026-01-19 09:39:00,14.16,14.22,14.27,14.13,176541,250532426.0,13.775
2026-01-19 09:40:00,14.24,14.2,14.24,14.2,109354,155497743.0,13.804
2026-01-19 09:41:00,14.22,14.36,14.36,14.22,490037,702273328.0,13.924
2026-01-19 09:42:00,14.36,14.36,14.36,14.36,71264,102335650.0,13.937
2026-01-19 09:43:00,14.36,14.36,14.36,14.36,45085,64742060.0,13.946
2026-01-19 09:44:00,14.36,14.36,14.36,14.36,29452,42293072.0,13.951
2026-01-19 09:45:00,14.36,14.36,14.36,14.36,37485,53828460.0,13.958
2026-01-19 09:46:00,14.36,14.16,14.36,14.16,175197,251117337.0,13.984
2026-01-19 09:47:00,14.14,14.21,14.24,14.12,180379,255449913.0,13.996
2026-01-19 09:48:00,14.24,14.21,14.24,14.21,64916,92377147.0,14.001
2026-01-19 09:49:00,14.21,14.3,14.36,14.21,139690,199658859.0,14.015
2026-01-19 09:50:00,14.3,14.32,14.34,14.26,99512,142338312.0,14.025
2026-01-19 09:51:00,14.33,14.36,14.36,14.32,268172,384988336.0,14.052
2026-01-19 09:52:00,14.36,14.36,14.36,14.36,30148,43292528.0,14.055
2026-01-19 09:53:00,14.36,14.36,14.36,14.36,22159,31820324.0,14.057
2026-01-19 09:54:00,14.36,14.36,14.36,14.36,15062,21629032.0,14.058
2026-01-19 09:55:00,14.36,14.36,14.36,14.36,9809,14085724.0,14.059
2026-01-19 09:56:00,14.36,14.36,14.36,14.36,8575,12313700.0,14.06
2026-01-19 09:57:00,14.36,14.36,14.36,14.36,6632,9523552.0,14.06
2026-01-19 09:58:00,14.36,14.36,14.36,14.36,5187,7448532.0,14.061
2026-01-19 09:59:00,14.36,14.36,14.36,14.36,3504,5031744.0,14.061
2026-01-19 10:00:00,14.36,14.36,14.36,14.36,4916,7059376.0,14.062
2026-01-19 10:01:00,14.36,14.36,14.36,14.36,3890,5586040.0,14.062
2026-01-19 10:02:00,14.36,14.36,14.36,14.36,3262,4684232.0,14.062
2026-01-19 10:03:00,14.36,14.36,14.36,14.36,2945,4229020.0,14.063
2026-01-19 10:04:00,14.36,14.36,14.36,14.36,4226,6068536.0,14.063
2026-01-19 10:05:00,14.36,14.36,14.36,14.36,3521,5056156.0,14.063
2026-01-19 10:06:00,14.36,14.36,14.36,14.36,1934,2777224.0,14.063
