时间,开盘,收盘,最高,最低,成交量,成交额,均价
2026-01-19 09:30:00,7.21,7.21,7.21,7.21,23122,16670962.0,7.21
2026-01-19 09:31:00,7.26,7.41,7.42,7.26,55458,40434724.0,7.267
2026-01-19 09:32:00,7.42,7.27,7.45,7.27,69645,51256072.0,7.311
2026-01-19 09:33:00,7.26,7.36,7.37,7.26,52889,38640814.0,7.309
2026-01-19 09:34:00,7.37,7.4,7.44,7.37,41324,30600874.0,7.326
2026-01-19 09:35:00,7.41,7.44,7.47,7.35,46040,34065964.0,7.338
2026-01-19 09:36:00,7.44,7.42,7.44,7.4,29218,21667137.0,7.345
2026-01-19 09:37:00,7.41,7.4,7.43,7.37,27095,20048131.0,7.349
2026-01-19 09:38:00,7.4,7.39,7.4,7.39,28355,20966073.0,7.352
2026-01-19 09:39:00,7.39,7.33,7.39,7.33,36224,26621945.0,7.352
2026-01-19 09:40:00,7.33,7.39,7.4,7.33,23099,17031531.0,7.353
2026-01-19 09:41:00,7.4,7.49,7.55,7.4,49612,37180458.0,7.368
2026-01-19 09:42:00,7.51,7.46,7.51,7.43,33565,25034390.0,7.374
2026-01-19 09:43:00,7.47,7.48,7.49,7.46,13500,10091061.0,7.376
2026-01-19 09:44:00,7.47,7.48,7.49,7.46,17669,13208427.0,7.379
2026-01-19 09:45:00,7.48,7.52,7.52,7.47,25073,18806052.0,7.385
2026-01-19 09:46:00,7.52,7.55,7.57,7.48,26038,19610062.0,7.391
2026-01-19 09:47:00,7.56,7.51,7.56,7.5,22202,16714174.0,7.396
2026-01-19 09:48:00,7.51,7.49,7.51,7.48,12505,9368462.0,7.398
2026-01-19 09:49:00,7.48,7.49,7.51,7.48,11049,8275580.0,7.4
2026-01-19 09:50:00,7.49,7.46,7.5,7.45,11504,8594835.0,7.401
2026-01-19 09:51:00,7.47,7.5,7.52,7.47,17856,13397402.0,7.404
2026-01-19 09:52:00,7.49,7.51,7.53,7.49,7973,5988669.0,7.405
2026-01-19 09:53:00,7.51,7.5,7.53,7.49,21284,15981803.0,7.408
2026-01-19 09:54:00,7.5,7.5,7.51,7.5,9850,7394458.0,7.409
2026-01-19 09:55:00,7.51,7.52,7.53,7.5,6909,5191505.0,7.41
2026-01-19 09:56:00,7.52,7.51,7.52,7.51,9832,7388002.0,7.412
2026-01-19 09:57:00,7.51,7.49,7.51,7.49,7453,5590373.0,7.413
2026-01-19 09:58:00,7.49,7.48,7.49,7.48,8146,6095954.0,7.413
2026-01-19 09:59:00,7.49,7.5,7.51,7.48,6438,4826507.0,7.414
2026-01-19 10:00:00,7.5,7.51,7.51,7.49,8282,6212930.0,7.415
2026-01-19 10:01:00,7.52,7.52,7.52,7.5,9343,7019106.0,7.416
2026-01-19 10:02:00,7.52,7.49,7.52,7.49,8133,6103389.0,7.417
2026-01-19 10:03:00,7.5,7.49,7.5,7.48,7114,5327819.0,7.418
2026-01-19 10:04:00,7.48,7.46,7.49,7.46,9680,7233380.0,7.419
2026-01-19 10:05:00,7.46,7.46,7.47,7.46,7444,5556017.0,7.419
2026-01-19 10:06:00,7.45,7.48,7.48,7.44,13944,10393433.0,7.42
2026-01-19 10:07:00,7.48,7.46,7.48,7.46,8055,6014554.0,7.42
2026-01-19 10:08:00,7.46,7.47,7.49,7.46,12185,9105568.0,7.421
2026-01-19 10:09:00,7.48,7.48,7.49,7.47,5744,4297356.0,7.421
2026-01-19 10:10:00,7.48,7.46,7.48,7.46,4710,3517807.0,7.421
