时间,开盘,收盘,最高,最低,成交量,成交额,均价
2026-01-15 09:30:00,0.0,4.96,4.96,4.96,2820,1398720.0,4.96
2026-01-15 09:31:00,0.0,4.98,4.99,4.96,12514,6221608.0,4.97
2026-01-15 09:32:00,0.0,5.05,5.05,4.98,23840,11970967.0,5.001
2026-01-15 09:33:00,0.0,5.08,5.1,5.05,24195,12295243.0,5.032
2026-01-15 09:34:00,0.0,5.1,5.11,5.06,27191,13820221.0,5.047
2026-01-15 09:35:00,0.0,5.2,5.25,5.11,51558,26687664.0,5.094
2026-01-15 09:36:00,0.0,5.24,5.26,5.15,55335,28880638.0,5.129
2026-01-15 09:37:00,0.0,5.28,5.31,5.22,50769,26753075.0,5.158
2026-01-15 09:38:00,0.0,5.25,5.27,5.23,26223,13770855.0,5.167
2026-01-15 09:39:00,0.0,5.36,5.38,5.25,63238,33568778.0,5.193
2026-01-15 09:40:00,0.0,5.36,5.37,5.32,39698,21234575.0,5.21
2026-01-15 09:41:00,0.0,5.45,5.45,5.35,123907,67259053.0,5.264
2026-01-15 09:42:00,0.0,5.45,5.45,5.45,30067,16386515.0,5.274
2026-01-15 09:43:00,0.0,5.45,5.45,5.45,15014,8182630.0,5.279
2026-01-15 09:44:00,0.0,5.45,5.45,5.45,19221,10475695.0,5.285
2026-01-15 09:45:00,0.0,5.45,5.45,5.45,8293,4519685.0,5.287
2026-01-15 09:46:00,0.0,5.45,5.45,5.45,4551,2480295.0,5.289
2026-01-15 09:47:00,0.0,5.45,5.45,5.45,3008,1639339.0,5.289
2026-01-15 09:48:00,0.0,5.45,5.45,5.45,8298,4522410.0,5.292
2026-01-15 09:49:00,0.0,5.45,5.45,5.45,2104,1146680.0,5.292
2026-01-15 09:50:00,0.0,5.45,5.45,5.45,2326,1267670.0,5.293
2026-01-15 09:51:00,0.0,5.45,5.45,5.45,1608,876360.0,5.293
2026-01-15 09:52:00,0.0,5.45,5.45,5.45,1156,630020.0,5.294
2026-01-15 09:53:00,0.0,5.45,5.45,5.45,1810,986450.0,5.294
2026-01-15 09:54:00,0.0,5.45,5.45,5.45,2689,1465505.0,5.295
2026-01-15 09:55:00,0.0,5.45,5.45,5.45,1326,722670.0,5.295
2026-01-15 09:56:00,0.0,5.45,5.45,5.45,2319,1263855.0,5.296
2026-01-15 09:57:00,0.0,5.45,5.45,5.45,676,368420.0,5.296
2026-01-15 09:58:00,0.0,5.45,5.45,5.45,753,410385.0,5.296
2026-01-15 09:59:00,0.0,5.45,5.45,5.45,1686,919099.0,5.296
2026-01-15 10:00:00,0.0,5.45,5.45,5.45,2047,1115615.0,5.297
2026-01-15 10:01:00,0.0,5.45,5.45,5.45,1354,738104.0,5.297
2026-01-15 10:02:00,0.0,5.45,5.45,5.45,984,536383.0,5.298
2026-01-15 10:03:00,0.0,5.45,5.45,5.45,2686,1463870.0,5.298
2026-01-15 10:04:00,0.0,5.45,5.45,5.45,3101,1690045.0,5.299
2026-01-15 10:05:00,0.0,5.45,5.45,5.45,2824,1539080.0,5.3
2026-01-15 10:06:00,0.0,5.45,5.45,5.45,4556,2483020.0,5.301
2026-01-15 10:07:00,0.0,5.45,5.45,5.45,2065,1125425.0,5.301
2026-01-15 10:08:00,0.0,5.45,5.45,5.45,1960,1068271.0,5.302
2026-01-15 10:09:00,0.0,5.45,5.45,5.45,1024,558080.0,5.302
2026-01-15 10:10:00,0.0,5.45,5.45,5.45,624,340080.0,5.302
2026-01-15 10:11:00,0.0,5.45,5.45,5.45,513,279585.0,5.302
2026-01-15 10:12:00,0.0,5.45,5.45,5.45,276,150420.0,5.302
2026-01-15 10:13:00,0.0,5.45,5.45,5.45,1113,606564.0,5.303
2026-01-15 10:14:00,0.0,5.45,5.45,5.45,422,229990.0,5.303
2026-01-15 10:15:00,0.0,5.45,5.45,5.45,846,461070.0,5.303
2026-01-15 10:16:00,0.0,5.45,5.45,5.45,585,318825.0,5.303
2026-01-15 10:17:00,0.0,5.45,5.45,5.45,471,256695.0,5.303
2026-01-15 10:18:00,0.0,5.45,5.45,5.45,1461,796245.0,5.303
2026-01-15 10:19:00,0.0,5.45,5.45,5.45,799,435455.0,5.304
2026-01-15 10:20:00,0.0,5.45,5.45,5.45,239,130255.0,5.304
2026-01-15 10:21:00,0.0,5.45,5.45,5.45,3203,1745635.0,5.304
2026-01-15 10:22:00,0.0,5.45,5.45,5.45,1107,603315.0,5.305
2026-01-15 10:23:00,0.0,5.45,5.45,5.45,270,147150.0,5.305
2026-01-15 10:24:00,0.0,5.45,5.45,5.45,337,183665.0,5.305
2026-01-15 10:25:00,0.0,5.45,5.45,5.45,318,173310.0,5.305
2026-01-15 10:26:00,0.0,5.45,5.45,5.45,134,73030.0,5.305
2026-01-15 10:27:00,0.0,5.45,5.45,5.45,1175,640375.0,5.305
2026-01-15 10:28:00,0.0,5.45,5.45,5.45,402,219090.0,5.305
2026-01-15 10:29:00,0.0,5.45,5.45,5.45,938,511210.0,5.305
2026-01-15 10:30:00,0.0,5.45,5.45,5.45,451,245795.0,5.306
2026-01-15 10:31:00,0.0,5.45,5.45,5.45,712,388040.0,5.306
2026-01-15 10:32:00,0.0,5.45,5.45,5.45,369,201105.0,5.306
2026-01-15 10:33:00,0.0,5.45,5.45,5.45,272,148240.0,5.306
2026-01-15 10:34:00,0.0,5.45,5.45,5.45,261,142245.0,5.306
2026-01-15 10:35:00,0.0,5.45,5.45,5.45,223,121535.0,5.306
2026-01-15 10:36:00,0.0,5.45,5.45,5.45,4725,2575125.0,5.307
2026-01-15 10:37:00,0.0,5.45,5.45,5.45,2704,1473680.0,5.308
2026-01-15 10:38:00,0.0,5.45,5.45,5.45,1334,726844.0,5.308
2026-01-15 10:39:00,0.0,5.45,5.45,5.45,136,74120.0,5.308
2026-01-15 10:40:00,0.0,5.45,5.45,5.45,606,330270.0,5.308
2026-01-15 10:41:00,0.0,5.45,5.45,5.45,1284,699780.0,5.308
2026-01-15 10:42:00,0.0,5.45,5.45,5.45,265,144425.0,5.308
2026-01-15 10:43:00,0.0,5.45,5.45,5.45,22,11990.0,5.308
2026-01-15 10:44:00,0.0,5.45,5.45,5.45,512,279040.0,5.308
2026-01-15 10:45:00,0.0,5.45,5.45,5.45,981,534645.0,5.309
2026-01-15 10:46:00,0.0,5.45,5.45,5.45,527,287215.0,5.309
2026-01-15 10:47:00,0.0,5.45,5.45,5.45,93,50685.0,5.309
2026-01-15 10:48:00,0.0,5.45,5.45,5.45,377,205465.0,5.309
2026-01-15 10:49:00,0.0,5.45,5.45,5.45,505,275225.0,5.309
2026-01-15 10:50:00,0.0,5.45,5.45,5.45,405,220725.0,5.309
2026-01-15 10:51:00,0.0,5.45,5.45,5.45,151,82295.0,5.309
2026-01-15 10:52:00,0.0,5.45,5.45,5.45,60,32700.0,5.309
2026-01-15 10:53:00,0.0,5.45,5.45,5.45,146,79570.0,5.309
2026-01-15 10:54:00,0.0,5.45,5.45,5.45,264,143880.0,5.309
2026-01-15 10:55:00,0.0,5.45,5.45,5.45,235,128075.0,5.309
2026-01-15 10:56:00,0.0,5.45,5.45,5.45,187,101915.0,5.309
2026-01-15 10:57:00,0.0,5.45,5.45,5.45,286,155870.0,5.309
2026-01-15 10:58:00,0.0,5.45,5.45,5.45,126,68670.0,5.309
2026-01-15 10:59:00,0.0,5.45,5.45,5.45,30,16350.0,5.309
