时间,开盘,收盘,最高,最低,成交量,成交额,均价
2026-01-19 09:30:00,4.25,4.25,4.25,4.25,13321,5661437.0,4.25
2026-01-19 09:31:00,4.27,4.18,4.29,4.18,30572,13002381.0,4.252
2026-01-19 09:32:00,4.19,4.22,4.24,4.19,14169,5978319.0,4.244
2026-01-19 09:33:00,4.22,4.19,4.22,4.18,7637,3208950.0,4.239
2026-01-19 09:34:00,4.19,4.22,4.22,4.19,5886,2475945.0,4.237
2026-01-19 09:35:00,4.22,4.27,4.27,4.22,11862,5020637.0,4.236
2026-01-19 09:36:00,4.27,4.26,4.28,4.26,7878,3365395.0,4.239
2026-01-19 09:37:00,4.27,4.29,4.29,4.23,9318,3978904.0,4.242
2026-01-19 09:38:00,4.28,4.3,4.31,4.27,5455,2341716.0,4.245
2026-01-19 09:39:00,4.32,4.31,4.35,4.3,16997,7339912.0,4.255
2026-01-19 09:40:00,4.33,4.3,4.34,4.3,8586,3719131.0,4.26
2026-01-19 09:41:00,4.3,4.34,4.34,4.3,9562,4134269.0,4.264
2026-01-19 09:42:00,4.34,4.38,4.38,4.34,9633,4205708.0,4.271
2026-01-19 09:43:00,4.37,4.41,4.41,4.37,11669,5118414.0,4.279
2026-01-19 09:44:00,4.41,4.42,4.42,4.41,28172,12449133.0,4.3
2026-01-19 09:45:00,4.42,4.42,4.42,4.42,23729,10488350.0,4.313
2026-01-19 09:46:00,4.42,4.42,4.42,4.41,26189,11574476.0,4.325
2026-01-19 09:47:00,4.42,4.42,4.42,4.41,7847,3459443.0,4.327
2026-01-19 09:48:00,4.41,4.42,4.42,4.41,14712,6502769.0,4.332
2026-01-19 09:49:00,4.42,4.42,4.42,4.42,1289,569738.0,4.333
2026-01-19 09:50:00,4.42,4.42,4.42,4.42,152,67184.0,4.333
2026-01-19 09:51:00,4.42,4.42,4.42,4.42,121,53482.0,4.333
2026-01-19 09:52:00,4.42,4.42,4.42,4.42,1770,782340.0,4.334
2026-01-19 09:53:00,4.42,4.42,4.42,4.42,378,167076.0,4.334
2026-01-19 09:54:00,4.42,4.42,4.42,4.42,239,105638.0,4.334
2026-01-19 09:55:00,4.42,4.42,4.42,4.42,181,80002.0,4.334
2026-01-19 09:56:00,4.42,4.42,4.42,4.42,37,16354.0,4.334
2026-01-19 09:57:00,4.42,4.42,4.42,4.42,345,152490.0,4.334
2026-01-19 09:58:00,4.42,4.42,4.42,4.42,130,57460.0,4.334
2026-01-19 09:59:00,4.42,4.42,4.42,4.42,10,4420.0,4.334
2026-01-19 10:00:00,4.42,4.42,4.42,4.42,221,97682.0,4.334
2026-01-19 10:01:00,4.42,4.42,4.42,4.42,122,53924.0,4.334
2026-01-19 10:02:00,4.42,4.42,4.42,4.42,534,236028.0,4.334
2026-01-19 10:03:00,4.42,4.42,4.42,4.42,683,301886.0,4.334
2026-01-19 10:04:00,4.42,4.42,4.42,4.42,249,110058.0,4.335
2026-01-19 10:05:00,4.42,4.42,4.42,4.42,480,212160.0,4.335
2026-01-19 10:06:00,4.42,4.42,4.42,4.42,66,29172.0,4.335
2026-01-19 10:07:00,4.42,4.42,4.42,4.42,28,12376.0,4.335
2026-01-19 10:08:00,4.42,4.42,4.42,4.42,5,2210.0,4.335
2026-01-19 10:09:00,4.42,4.42,4.42,4.42,203,89726.0,4.335
2026-01-19 10:10:00,4.42,4.42,4.42,4.42,31,13702.0,4.335
2026-01-19 10:11:00,4.42,4.42,4.42,4.42,100,44200.0,4.335
