时间,开盘,收盘,最高,最低,成交量,成交额,均价
2026-01-16 09:30:00,0.0,26.45,26.45,26.45,1741,4604945.0,26.45
2026-01-16 09:31:00,0.0,26.76,26.78,26.35,5475,14515616.0,26.498
2026-01-16 09:32:00,0.0,26.73,27.08,26.64,5429,14567581.0,26.642
2026-01-16 09:33:00,0.0,27.09,27.2,26.78,4077,10980998.0,26.713
2026-01-16 09:34:00,0.0,26.92,27.28,26.92,4245,11502179.0,26.79
2026-01-16 09:35:00,0.0,27.2,27.2,26.84,3906,10562204.0,26.83
2026-01-16 09:36:00,0.0,27.53,27.53,27.19,5616,15362830.0,26.927
2026-01-16 09:37:00,0.0,27.2,27.54,27.2,3773,10324067.0,26.975
2026-01-16 09:38:00,0.0,26.96,27.15,26.96,1715,4638282.0,26.978
2026-01-16 09:39:00,0.0,26.89,26.96,26.85,1638,4407719.0,26.975
2026-01-16 09:40:00,0.0,26.85,26.89,26.8,1481,3973097.0,26.969
2026-01-16 09:41:00,0.0,26.87,26.93,26.8,1118,3003330.0,26.966
2026-01-16 09:42:00,0.0,27.18,27.18,26.86,2367,6401646.0,26.971
2026-01-16 09:43:00,0.0,27.43,27.43,27.18,2573,7020946.0,26.989
2026-01-16 09:44:00,0.0,27.36,27.58,27.33,6622,18183871.0,27.049
2026-01-16 09:45:00,0.0,27.65,27.7,27.46,5649,15586641.0,27.103
2026-01-16 09:46:00,0.0,27.58,27.61,27.47,2830,7794129.0,27.123
2026-01-16 09:47:00,0.0,27.52,27.65,27.52,2638,7280534.0,27.143
2026-01-16 09:48:00,0.0,27.34,27.52,27.34,1213,3330359.0,27.149
2026-01-16 09:49:00,0.0,27.41,27.45,27.36,2364,6477799.0,27.158
2026-01-16 09:50:00,0.0,27.33,27.48,27.32,1073,2943987.0,27.162
2026-01-16 09:51:00,0.0,27.39,27.43,27.23,1176,3214731.0,27.165
2026-01-16 09:52:00,0.0,27.36,27.39,27.35,561,1535427.0,27.167
2026-01-16 09:53:00,0.0,27.38,27.38,27.33,789,2157415.0,27.169
2026-01-16 09:54:00,0.0,27.32,27.39,27.32,1168,3195518.0,27.172
2026-01-16 09:55:00,0.0,27.3,27.33,27.28,711,1941931.0,27.174
2026-01-16 09:56:00,0.0,27.41,27.42,27.27,1453,3974462.0,27.177
2026-01-16 09:57:00,0.0,27.33,27.42,27.32,526,1439926.0,27.179
2026-01-16 09:58:00,0.0,27.28,27.37,27.22,1192,3251673.0,27.18
2026-01-16 09:59:00,0.0,27.34,27.4,27.28,1664,4553749.0,27.184
2026-01-16 10:00:00,0.0,27.22,27.34,27.22,400,1091246.0,27.185
2026-01-16 10:01:00,0.0,27.26,27.35,27.23,344,938219.0,27.185
2026-01-16 10:02:00,0.0,27.5,27.5,27.25,1170,3199419.0,27.187
2026-01-16 10:03:00,0.0,27.35,27.46,27.34,678,1857740.0,27.189
2026-01-16 10:04:00,0.0,27.61,27.65,27.28,3279,9003524.0,27.2
2026-01-16 10:05:00,0.0,27.57,27.68,27.55,2705,7471749.0,27.213
2026-01-16 10:06:00,0.0,27.59,27.59,27.5,888,2445863.0,27.217
2026-01-16 10:07:00,0.0,27.45,27.6,27.45,871,2399744.0,27.22
2026-01-16 10:08:00,0.0,27.33,27.53,27.33,340,932121.0,27.221
2026-01-16 10:09:00,0.0,27.32,27.35,27.3,470,1284030.0,27.221
2026-01-16 10:10:00,0.0,27.25,27.33,27.25,646,1762398.0,27.222
2026-01-16 10:11:00,0.0,27.5,27.55,27.28,746,2041749.0,27.223
2026-01-16 10:12:00,0.0,27.44,27.5,27.44,834,2290219.0,27.225
2026-01-16 10:13:00,0.0,27.4,27.47,27.38,1768,4854074.0,27.23
2026-01-16 10:14:00,0.0,27.34,27.39,27.34,139,380210.0,27.23
2026-01-16 10:15:00,0.0,27.31,27.34,27.31,172,469889.0,27.23
2026-01-16 10:16:00,0.0,27.25,27.32,27.25,367,1001392.0,27.23
2026-01-16 10:17:00,0.0,27.35,27.35,27.25,479,1308729.0,27.231
2026-01-16 10:18:00,0.0,27.27,27.37,27.27,336,918479.0,27.231
2026-01-16 10:19:00,0.0,27.26,27.29,27.25,429,1169694.0,27.231
2026-01-16 10:20:00,0.0,27.34,27.36,27.25,373,1018987.0,27.232
2026-01-16 10:21:00,0.0,27.35,27.36,27.32,248,678050.0,27.232
2026-01-16 10:22:00,0.0,27.6,27.6,27.34,1971,5422162.0,27.238
2026-01-16 10:23:00,0.0,27.7,27.8,27.59,4919,13623533.0,27.26
2026-01-16 10:24:00,0.0,27.61,27.8,27.61,3085,8563046.0,27.274
2026-01-16 10:25:00,0.0,27.57,27.66,27.51,745,2056094.0,27.277
2026-01-16 10:26:00,0.0,27.51,27.56,27.51,484,1331909.0,27.278
2026-01-16 10:27:00,0.0,27.61,27.61,27.5,605,1667919.0,27.28
2026-01-16 10:28:00,0.0,27.52,27.61,27.5,1042,2869305.0,27.282
2026-01-16 10:29:00,0.0,27.54,27.6,27.54,165,454847.0,27.282
2026-01-16 10:30:00,0.0,27.7,27.7,27.55,787,2175228.0,27.285
2026-01-16 10:31:00,0.0,28.12,28.2,27.69,7475,20849545.0,27.324
2026-01-16 10:32:00,0.0,28.6,28.66,28.11,7691,21795096.0,27.387
2026-01-16 10:33:00,0.0,28.92,28.98,28.44,7543,21726209.0,27.469
2026-01-16 10:34:00,0.0,28.79,28.95,28.51,2603,7484731.0,27.494
2026-01-16 10:35:00,0.0,30.02,30.09,28.79,8901,26265360.0,27.62
2026-01-16 10:36:00,0.0,30.4,30.5,30.07,8272,25060699.0,27.767
2026-01-16 10:37:00,0.0,30.82,31.0,30.31,10566,32403968.0,27.957
2026-01-16 10:38:00,0.0,30.49,30.82,30.49,4220,12913856.0,28.024
2026-01-16 10:39:00,0.0,30.63,30.82,30.47,4035,12380311.0,28.088
2026-01-16 10:40:00,0.0,30.88,31.0,30.67,7182,22170303.0,28.201
2026-01-16 10:41:00,0.0,31.0,31.0,30.8,6829,21139947.0,28.303
2026-01-16 10:42:00,0.0,31.02,31.02,31.02,16369,50775600.0,28.525
2026-01-16 10:43:00,0.0,31.02,31.02,31.02,3562,11049324.0,28.569
2026-01-16 10:44:00,0.0,31.02,31.02,31.02,1655,5133810.0,28.589
2026-01-16 10:45:00,0.0,31.02,31.02,31.02,609,1887567.0,28.596
2026-01-16 10:46:00,0.0,31.02,31.02,31.02,690,2140380.0,28.604
2026-01-16 10:47:00,0.0,31.02,31.02,31.02,575,1783650.0,28.611
2026-01-16 10:48:00,0.0,31.02,31.02,31.02,545,1690590.0,28.617
2026-01-16 10:49:00,0.0,31.02,31.02,31.02,752,2332704.0,28.626
2026-01-16 10:50:00,0.0,31.02,31.02,31.02,658,2041116.0,28.633
2026-01-16 10:51:00,0.0,31.02,31.02,31.02,460,1426920.0,28.639
2026-01-16 10:52:00,0.0,31.02,31.02,31.02,604,1873608.0,28.645
2026-01-16 10:53:00,0.0,31.02,31.02,31.02,141,437382.0,28.647
2026-01-16 10:54:00,0.0,31.02,31.02,31.02,296,916641.0,28.65
2026-01-16 10:55:00,0.0,31.02,31.02,31.02,188,583176.0,28.653
2026-01-16 10:56:00,0.0,31.02,31.02,31.02,544,1687488.0,28.659
2026-01-16 10:57:00,0.0,31.02,31.02,31.02,283,877866.0,28.662
2026-01-16 10:58:00,0.0,31.02,31.02,31.02,261,809622.0,28.665
2026-01-16 10:59:00,0.0,31.02,31.02,31.02,276,856152.0,28.668
2026-01-16 11:00:00,0.0,31.02,31.02,31.02,80,248160.0,28.669
2026-01-16 11:01:00,0.0,31.02,31.02,31.02,778,2413356.0,28.677
2026-01-16 11:02:00,0.0,31.02,31.02,31.02,754,2338908.0,28.685
