时间,开盘,收盘,最高,最低,成交量,成交额,均价
2025-12-17 09:30:00,0.0,32.37,32.37,32.37,10316,33392892.0,32.37
2025-12-17 09:31:00,0.0,32.05,32.97,32.05,48746,158914397.0,32.56
2025-12-17 09:32:00,0.0,32.01,32.12,31.88,12097,38755089.0,32.471
2025-12-17 09:33:00,0.0,32.23,32.26,31.85,10223,32759662.0,32.418
2025-12-17 09:34:00,0.0,32.25,32.25,32.06,8989,28909061.0,32.392
2025-12-17 09:35:00,0.0,32.2,32.21,32.06,7164,23025542.0,32.374
2025-12-17 09:36:00,0.0,32.29,32.38,32.18,14064,45380508.0,32.36
2025-12-17 09:37:00,0.0,32.3,32.36,32.16,13072,42194784.0,32.352
2025-12-17 09:38:00,0.0,32.29,32.35,32.21,7769,25071708.0,32.347
2025-12-17 09:39:00,0.0,32.54,32.58,32.22,11990,38874231.0,32.353
2025-12-17 09:40:00,0.0,32.4,32.54,32.36,8804,28609446.0,32.361
2025-12-17 09:41:00,0.0,32.46,32.46,32.33,6157,19937193.0,32.362
2025-12-17 09:42:00,0.0,32.48,32.64,32.48,13872,45173023.0,32.378
2025-12-17 09:43:00,0.0,32.37,32.47,32.37,4488,14540231.0,32.379
2025-12-17 09:44:00,0.0,32.15,32.35,32.15,6763,21790123.0,32.373
2025-12-17 09:45:00,0.0,32.28,32.28,32.1,4009,12894063.0,32.369
2025-12-17 09:46:00,0.0,32.71,32.71,32.28,13025,42349629.0,32.378
2025-12-17 09:47:00,0.0,32.61,32.76,32.61,15753,51525987.0,32.402
2025-12-17 09:48:00,0.0,32.64,32.64,32.56,5397,17595112.0,32.407
2025-12-17 09:49:00,0.0,32.33,32.56,32.33,4661,15141075.0,32.408
2025-12-17 09:50:00,0.0,32.35,32.35,32.3,3803,12290961.0,32.407
2025-12-17 09:51:00,0.0,32.46,32.52,32.36,6278,20375707.0,32.408
2025-12-17 09:52:00,0.0,32.47,32.5,32.36,7610,24662337.0,32.408
2025-12-17 09:53:00,0.0,32.43,32.55,32.33,5555,18005799.0,32.408
2025-12-17 09:54:00,0.0,32.25,32.44,32.24,6755,21839081.0,32.406
2025-12-17 09:55:00,0.0,32.25,32.29,32.21,5906,19038611.0,32.402
2025-12-17 09:56:00,0.0,32.32,32.36,32.23,3579,11555545.0,32.401
2025-12-17 09:57:00,0.0,32.47,32.51,32.31,3784,12268167.0,32.401
2025-12-17 09:58:00,0.0,32.34,32.51,32.34,3792,12301868.0,32.402
2025-12-17 09:59:00,0.0,32.4,32.43,32.32,2958,9582988.0,32.402
2025-12-17 10:00:00,0.0,32.33,32.4,32.3,1735,5613069.0,32.401
