时间,开盘,收盘,最高,最低,成交量,成交额,均价
2026-01-19 09:30:00,10.77,10.77,10.77,10.77,28951,31180227.0,10.77
2026-01-19 09:31:00,10.78,11.2,11.2,10.68,116735,127403470.0,10.885
2026-01-19 09:32:00,11.22,10.99,11.25,10.95,65625,72568426.0,10.939
2026-01-19 09:33:00,10.97,11.34,11.39,10.93,72065,81092920.0,11.019
2026-01-19 09:34:00,11.37,11.28,11.37,11.13,52595,59167092.0,11.055
2026-01-19 09:35:00,11.31,11.4,11.4,11.31,82297,93626422.0,11.118
2026-01-19 09:36:00,11.4,11.4,11.4,11.4,5833,6650076.0,11.122
2026-01-19 09:37:00,11.4,11.4,11.4,11.4,2568,2927976.0,11.124
2026-01-19 09:38:00,11.4,11.4,11.4,11.4,5083,5794620.0,11.127
2026-01-19 09:39:00,11.4,11.4,11.4,11.4,5393,6148020.0,11.13
2026-01-19 09:40:00,11.4,11.38,11.4,11.32,108761,123884193.0,11.182
2026-01-19 09:41:00,11.3,11.23,11.34,11.2,38300,43060511.0,11.186
2026-01-19 09:42:00,11.27,11.4,11.4,11.24,36323,41205817.0,11.195
2026-01-19 09:43:00,11.4,11.4,11.4,11.4,6367,7258608.0,11.198
2026-01-19 09:44:00,11.4,11.4,11.4,11.4,1795,2046300.0,11.198
2026-01-19 09:45:00,11.4,11.4,11.4,11.4,2196,2503440.0,11.199
2026-01-19 09:46:00,11.4,11.4,11.4,11.4,1583,1804506.0,11.199
2026-01-19 09:47:00,11.4,11.4,11.4,11.4,345,393300.0,11.199
2026-01-19 09:48:00,11.4,11.4,11.4,11.4,498,567720.0,11.2
2026-01-19 09:49:00,11.4,11.4,11.4,11.4,2532,2886822.0,11.2
2026-01-19 09:50:00,11.4,11.4,11.4,11.4,1343,1531020.0,11.201
2026-01-19 09:51:00,11.4,11.4,11.4,11.4,1273,1451596.0,11.201
2026-01-19 09:52:00,11.4,11.4,11.4,11.4,524,597702.0,11.201
2026-01-19 09:53:00,11.4,11.4,11.4,11.4,639,728460.0,11.202
2026-01-19 09:54:00,11.4,11.4,11.4,11.4,501,571140.0,11.202
2026-01-19 09:55:00,11.4,11.4,11.4,11.4,553,630420.0,11.202
2026-01-19 09:56:00,11.4,11.4,11.4,11.4,1072,1222080.0,11.202
2026-01-19 09:57:00,11.4,11.4,11.4,11.4,200,228000.0,11.202
2026-01-19 09:58:00,11.4,11.4,11.4,11.4,576,656640.0,11.202
2026-01-19 09:59:00,11.4,11.4,11.4,11.4,530,604200.0,11.203
2026-01-19 10:00:00,11.4,11.4,11.4,11.4,381,434112.0,11.203
2026-01-19 10:01:00,11.4,11.4,11.4,11.4,696,793440.0,11.203
2026-01-19 10:02:00,11.4,11.4,11.4,11.4,395,450414.0,11.203
2026-01-19 10:03:00,11.4,11.4,11.4,11.4,243,277020.0,11.203
2026-01-19 10:04:00,11.4,11.4,11.4,11.4,354,403104.0,11.203
2026-01-19 10:05:00,11.4,11.4,11.4,11.4,95,108300.0,11.203
2026-01-19 10:06:00,11.4,11.4,11.4,11.4,656,747840.0,11.203
2026-01-19 10:07:00,11.4,11.4,11.4,11.4,177,201780.0,11.204
2026-01-19 10:08:00,11.4,11.4,11.4,11.4,566,645354.0,11.204
2026-01-19 10:09:00,11.4,11.4,11.4,11.4,97,110580.0,11.204
2026-01-19 10:10:00,11.4,11.4,11.4,11.4,317,361380.0,11.204
2026-01-19 10:11:00,11.4,11.4,11.4,11.4,545,621300.0,11.204
